file,time_diff,total_word,c_w_p_m
student_657_passage_31136_56e1a7ec9f1f7,0.14950000000000002,24,160.53511705685617
student_1035_passage_41081_55490dfbd6616,0.24400000000000002,22,90.1639344262295
student_3_passage_21117_56e069e1322a1,0.2366666666666667,18,76.05633802816901
student_840_passage_34000_5548f2f1002bc,0.9930000000000001,115,115.81067472306142
student_868_passage_31033_5548f25331eb2,0.144,23,159.72222222222223
student_625_passage_21015_55426b405963e,0.17166666666666666,8,46.601941747572816
student_535_passage_33037_56ddd2e361692,0.747,52,69.61178045515395
student_943_passage_41165_56e99777bc2e4,0.1796666666666667,22,122.44897959183672
student_880_passage_31033_55523c0bc88cb,0.08166666666666668,17,208.1632653061224
student_858_passage_33023_5548f8fd94bbb,0.4513333333333333,42,93.0576070901034
student_623_passage_31136_56e1deae5bfe4,0.13,23,176.9230769230769
student_629_passage_31071_56ddb5e3af369,0.7693333333333334,18,23.396880415944537
student_863_passage_41163_56e99471c30ba,0.161,27,167.70186335403727
student_569_passage_32045_56e1e8de34038,0.4153333333333334,40,96.30818619582664
student_711_passage_42145_56e851cec1c06,0.5131666666666667,41,79.89607015264697
student_357_passage_33005_56e1e2d7c279f,1.036,65,62.74131274131274
student_297_passage_21045_56e6e7161176f,0.6965000000000001,30,43.07250538406316
student_477_passage_22030_553a95a473209,0.219,20,91.32420091324201
student_531_passage_33029_56ddb4e180d54,0.6425,80,124.51361867704281
student_581_passage_31085_56e1de17e218a,0.2735,22,80.43875685557586
student_161_passage_42009_553e58b8bb824,0.5470000000000002,66,120.65813528336376
student_585_passage_21009_553a686921d26,0.17583333333333334,24,136.49289099526067
student_131_passage_24000_56df15b6c6c80,0.9471666666666666,60,63.346823860636995
student_189_passage_41134_553e5f5b115b6,0.09433333333333334,15,159.01060070671377
student_297_passage_42054_5547e064bbdf3,0.24983333333333338,41,164.1094062708472
student_731_passage_42085_56e840b59bc5a,0.2838333333333333,45,158.5437463300059
student_1033_passage_41156_56df04d9d2836,0.40116666666666667,20,49.85459077690071
student_435_passage_33033_56ddb049987b2,1.0893333333333335,42,38.55569155446756
student_641_passage_32028_56e1cc91b8799,0.19616666666666666,23,117.24723874256586
student_449_passage_31038_56e1cd21952a3,0.16566666666666668,17,102.61569416498993
student_671_passage_31119_56e069305c34d,0.3091666666666667,22,71.15902964959568
student_740_passage_31058_5547a9ff022e8,0.2533333333333333,26,102.63157894736844
student_371_passage_34000_56e1ec00c70f2,1.0746666666666667,25,23.26302729528536
student_748_passage_31044_5547a429c96fc,0.30283333333333334,17,56.13648871766648
student_841_passage_43058_56df0a7161729,0.35966666666666663,25,69.5088044485635
student_549_passage_23042_5542a06b1be95,0.44,9,20.454545454545453
student_347_passage_41028_553e7cc32ef7e,0.16383333333333333,17,103.76398779247202
student_277_passage_41055_5548fd596bec2,0.25233333333333335,23,91.14927344782033
student_277_passage_41095_5548fcf09c3e9,0.31299999999999994,21,67.0926517571885
student_1_passage_23054_56df1d7bc9e1d,0.9205,89,96.68658337859858
student_553_passage_21072_554296832f3a7,0.2678333333333333,22,82.1406347230865
student_79_passage_42054_5549110724ae8,0.3695,36,97.42895805142084
student_209_passage_21149_56df1f2a1c9eb,0.46950000000000003,24,51.118210862619804
student_247_passage_41055_554906e16a045,0.17933333333333332,23,128.25278810408923
student_733_passage_41178_56e9a5a204420,0.16183333333333333,27,166.83831101956747
student_131_passage_43008_553e6c8d2fe34,0.46583333333333327,26,55.8139534883721
student_459_passage_21065_553a91b0865d9,0.25533333333333336,26,101.82767624020887
student_850_passage_32023_5548f75f224a9,0.3305,37,111.95158850226929
student_133_passage_42054_553e6fdfdeda0,0.5321666666666667,35,65.76886940181647
student_793_passage_41169_56e9a7b6c2892,0.2271666666666667,25,110.05135730007335
student_339_passage_41129_553e8108a21ae,0.15466666666666667,22,142.24137931034483
student_365_passage_31108_56ddafa183679,0.25233333333333335,17,67.37120211360633
student_231_passage_23054_56e6fea9390c3,1.2903333333333333,82,63.549470421079825
student_303_passage_42014_5549068b2b372,0.429,42,97.9020979020979
student_453_passage_31091_56ddccd533e1e,0.252,17,67.46031746031746
student_858_passage_32026_5548f87aa361b,0.2385,37,155.13626834381552
student_363_passage_41080_553e7aff8215f,0.162,23,141.97530864197532
student_667_passage_31076_56ddc6dc757c4,0.25933333333333336,14,53.984575835475574
student_820_passage_32017_553faef30879e,0.294,33,112.24489795918367
student_361_passage_41143_5540fdafc5332,0.0998333333333333,10,100.16694490818033
student_433_passage_24000_553a8f69f3088,1.0105,32,31.66749134092034
student_313_passage_42027_5547b71b9442a,0.3923333333333333,49,124.89379779099406
student_820_passage_33022_553faf6ece29b,0.49033333333333334,55,112.16859279401767
student_871_passage_41177_56e8523562d9e,0.12933333333333336,13,100.51546391752575
student_325_passage_31132_56ddc57401526,0.16199999999999998,16,98.76543209876544
student_501_passage_23025_553a80db8f724,0.9496666666666668,69,72.65707265707265
student_383_passage_31085_56e1e14f4f7c7,0.28150000000000003,25,88.80994671403197
student_183_passage_22079_56df162469373,0.3330000000000001,3,9.009009009009008
student_413_passage_21047_554286b3a5a16,0.338,22,65.0887573964497
student_841_passage_41186_56df0902d189e,0.1175,12,102.1276595744681
student_577_passage_22044_553a65a322819,0.47383333333333333,51,107.63278227224762
student_627_passage_32038_56ddce8a3831d,0.5528333333333334,42,75.97226409406089
student_379_passage_41160_553e7be064804,0.11050000000000001,19,171.94570135746605
student_231_passage_41029_5547c22f0da2d,0.162,21,129.62962962962962
student_471_passage_21018_553a943a2ef37,0.3983333333333334,19,47.69874476987447
student_195_passage_41029_553e5e64cf045,0.10366666666666667,16,154.34083601286173
student_317_passage_43009_554904f78e8c2,0.6890000000000001,47,68.21480406386067
student_383_passage_33040_56e1e36cb9981,0.6895,68,98.62218999274837
student_143_passage_41042_553e6a3b22572,0.1955,22,112.53196930946291
student_257_passage_21148_56e6e1cce9ec2,0.48366666666666674,7,14.472777394900067
student_175_passage_41101_553e6151890e9,0.20033333333333336,21,104.82529118136438
student_963_passage_42081_56e839084a329,0.231,24,103.8961038961039
student_1035_passage_41089_56e83b9fe28d2,0.30866666666666664,30,97.19222462203024
student_383_passage_32052_56e1e1e8708f3,0.4863333333333334,47,96.6415352981494
student_567_passage_21096_5542973141584,0.044,2,45.45454545454546
student_37_passage_41095_553a62234acdf,0.0,0,0.0
student_221_passage_41012_554901476924b,0.13583333333333333,16,117.79141104294479
student_57_passage_23043_56e844ac19ce3,1.3054999999999999,56,42.89544235924934
student_633_passage_33034_56ddd0c732c63,0.747,53,70.95046854082999
student_213_passage_42011_5547beb0a5f36,0.4128333333333334,44,106.58054097698827
student_713_passage_42086_56df0303b0a5e,1.1505,81,70.40417209908735
student_401_passage_32051_56ddd563e6c9a,0.3363333333333333,39,115.9563924677899
student_768_passage_31069_553fb732b9339,0.2605,22,84.45297504798464
student_563_passage_23002_55429b2ad3790,1.1073333333333333,53,47.86273329319687
student_1021_passage_44000_56e851b5bdc58,1.0783333333333334,115,106.64605873261205
student_659_passage_31077_56e1a8b1f2bb4,0.4015,16,39.8505603985056
student_792_passage_33020_5540faf8ad191,0.648,79,121.91358024691358
student_767_passage_42090_56e995234fad0,0.25149999999999995,41,163.0218687872764
student_982_passage_32022_553fea2ce3d45,0.4416666666666667,48,108.67924528301886
student_57_passage_41111_5549310968e06,0.108,16,148.14814814814815
student_173_passage_42003_553e5ec6df723,0.4456666666666667,39,87.509349289454
student_635_passage_31110_56ddd6eda9eab,0.198,15,75.75757575757575
student_491_passage_31131_56e1e0e91998a,0.262,18,68.70229007633587
student_955_passage_41199_56e9a5eeed6a6,0.18133333333333332,5,27.573529411764707
student_49_passage_21149_56df0d45385ba,0.6148333333333333,25,40.661425860666846
student_485_passage_32028_56ddd0a513ed2,0.2155,30,139.21113689095128
student_587_passage_31093_56ddcae616059,0.006999999999999998,1,142.8571428571429
student_752_passage_31034_5547a16ab0140,0.2381666666666667,23,96.57102869139257
student_111_passage_42047_553fbaa02128d,0.40700000000000003,43,105.65110565110564
student_149_passage_42025_553e97a9d60c4,0.3771666666666667,28,74.23773751657092
student_193_passage_42055_553e617ecc588,0.43366666666666664,32,73.78939277478862
student_903_passage_41186_56e8408fe3b1e,0.202,20,99.009900990099
student_759_passage_42085_56df04e342e35,0.3125,47,150.4
student_285_passage_21146_56df446f5b973,0.2285,23,100.65645514223195
student_459_passage_24000_553a8f82d4f9d,1.045,104,99.52153110047847
student_769_passage_41121_56e9c1197715d,0.25733333333333336,20,77.720207253886
student_377_passage_31154_56e1df41710cd,0.157,20,127.38853503184713
student_133_passage_41012_553e6e775769a,0.2045,15,73.34963325183375
student_153_passage_43045_553e603bd4be4,0.5231666666666668,41,78.36890729531696
student_741_passage_44000_56e9a66c63e64,1.0095,73,72.31302625061912
student_922_passage_31049_5552338571376,0.17633333333333334,22,124.76370510396974
student_1001_passage_42145_56e9a621ee033,0.6765,43,63.562453806356245
student_691_passage_41165_56df081068f54,0.015500000000000003,3,193.54838709677415
student_621_passage_32066_56e1a8f54165d,0.42350000000000004,44,103.89610389610388
student_381_passage_32045_56ddbd3099276,0.16983333333333336,24,141.315014720314
student_47_passage_22078_56e6f205a2a7c,0.5808333333333333,36,61.97991391678623
student_732_passage_31022_5547a8745911c,0.08733333333333332,11,125.95419847328246
student_768_passage_31036_553fb6d894b0e,0.14800000000000002,17,114.86486486486486
student_1008_passage_31008_553fe6711176e,0.1515,20,132.01320132013203
student_491_passage_21056_553a7966b60be,0.0035000000000000144,1,285.71428571428453
student_942_passage_34000_55522d673685d,1.0708333333333333,129,120.46692607003891
student_994_passage_31070_553fe37bbc5a7,0.1695,26,153.3923303834808
student_915_passage_41082_56e833a72ef4e,0.2355,25,106.15711252653928
student_383_passage_21056_55428d63e122f,0.5850000000000001,14,23.93162393162393
student_1001_passage_43059_56e9a5f1ebca4,1.0645,80,75.1526538280883
student_617_passage_21018_553a71ad1f050,0.3285,23,70.0152207001522
student_495_passage_31077_56e1c6a17cc5c,0.20800000000000002,23,110.57692307692307
student_311_passage_43001_5547b75de4ab2,0.8215,82,99.81740718198418
student_645_passage_34000_56ddb02e659d5,1.1175,86,76.95749440715885
student_599_passage_21016_553aa59d33a28,0.1765,21,118.9801699716714
student_643_passage_32068_56e1cf3cd10b4,0.568,43,75.70422535211269
student_639_passage_31091_56ddc3ec185b0,0.2585,3,11.60541586073501
student_633_passage_21040_55426fc7ed300,0.44783333333333336,22,49.125418682545586
student_441_passage_22032_553a9bac97233,0.593,50,84.31703204047218
student_1035_passage_44000_55490c9831f86,1.0235,95,92.81875915974597
student_1018_passage_33022_553feab105f2a,0.5458333333333333,69,126.41221374045803
student_297_passage_21090_56e6e8173eba5,0.4728333333333333,15,31.723651744800847
student_311_passage_41147_5547b79678ab0,0.2638333333333333,26,98.547062539482
student_595_passage_32067_56ddb1dc77f07,0.37433333333333335,34,90.82813891362422
student_99_passage_22089_56e6f42a3fe54,0.624,36,57.69230769230769
student_351_passage_43001_553e7f7edca60,0.7165,68,94.90579204466155
student_645_passage_31085_56ddb1bf9ca23,0.3235,20,61.82380216383307
student_706_passage_31067_553fca60aac16,0.18650000000000003,19,101.87667560321714
student_934_passage_31069_55522f51ba98f,0.256,29,113.28125
student_753_passage_41082_56e8331537f1d,0.22033333333333335,24,108.92586989409983
student_597_passage_21096_553a6cda92531,0.6125000000000002,25,40.81632653061224
student_245_passage_41153_55490a9d59767,0.1438333333333333,22,152.954808806489
student_33_passage_21148_56df1d1857991,0.171,8,46.783625730994146
student_421_passage_34000_56e1c63696747,1.0393333333333332,118,113.53431686978834
student_621_passage_23025_554275c984876,0.14749999999999996,6,40.67796610169493
student_425_passage_31141_56ddcfe077597,0.19249999999999998,7,36.36363636363637
student_876_passage_31048_55523bd2ca88f,0.12133333333333335,12,98.90109890109889
student_487_passage_32057_56ddb940cc89e,0.502,41,81.67330677290836
student_639_passage_21047_554271577ad05,0.3635,6,16.506189821182943
student_311_passage_41094_5547b7b669aac,0.16383333333333333,17,103.76398779247202
student_531_passage_21018_5542a010a1e66,0.222,24,108.10810810810811
student_279_passage_44000_5547b3cdeaec4,1.0895000000000001,125,114.73152822395593
student_411_passage_21088_5542866c281fa,0.27399999999999997,20,72.99270072992702
student_185_passage_22083_56df0ed23924c,0.8060000000000002,41,50.86848635235731
student_413_passage_21002_554286dd44d46,0.4518333333333333,23,50.90372556252306
student_587_passage_31131_56ddca0e1eae3,0.17383333333333334,17,97.79482262703739
student_727_passage_42085_56e83f5f0383b,0.2825,41,145.13274336283186
student_892_passage_33020_555244a9c5860,0.7055000000000001,88,124.7342310418143
student_886_passage_31053_55523d97af085,0.18866666666666668,17,90.10600706713781
student_507_passage_21088_553a827d249d2,0.4206666666666667,14,33.28050713153724
student_417_passage_31132_56ddc4b117664,0.16049999999999998,21,130.84112149532712
student_439_passage_33037_56e1d25990ecb,0.704,64,90.90909090909092
student_365_passage_42003_553e7557d0052,0.486,40,82.3045267489712
student_772_passage_31057_553fae56c33c5,0.2706666666666667,23,84.97536945812806
student_21_passage_23038_56e6f218e889e,1.5614999999999999,37,23.695164905539546
student_822_passage_33023_5540fd502a895,0.5855,62,105.8923996584116
student_723_passage_41166_56e83c6a88da5,0.16166666666666665,21,129.89690721649487
student_131_passage_41042_553e6a324f848,0.14916666666666664,20,134.07821229050282
student_621_passage_22021_554274fe78f60,1.4184999999999997,16,11.279520620373637
student_467_passage_21040_553a9d93528f5,0.25833333333333336,28,108.38709677419354
student_623_passage_21003_55427102d57a2,0.17400000000000002,14,80.45977011494251
student_87_passage_21115_56df2453ed63f,0.2768333333333333,26,93.91932570740518
student_912_passage_31060_55523b5b144a7,0.23183333333333334,29,125.08986340762041
student_177_passage_41157_553e964644535,0.17149999999999999,21,122.44897959183675
student_121_passage_22088_56df16e63294d,0.465,46,98.9247311827957
student_1037_passage_42025_5549328eaefd2,0.3235,42,129.82998454404947
student_827_passage_42064_56e83c63c69ac,0.32633333333333336,35,107.25229826353421
student_738_passage_31033_5547a32d56549,0.3425,23,67.15328467153284
student_137_passage_22069_56e6f52542fd5,0.4473333333333333,30,67.06408345752608
student_75_passage_43047_554910c6b356c,0.9,82,91.11111111111111
student_83_passage_23038_56df43f95059a,0.834,64,76.73860911270984
student_581_passage_31098_56e1acbec7478,0.2853333333333333,15,52.570093457943926
student_535_passage_21040_554296bfa40cd,0.009666666666666638,1,103.44827586206928
student_706_passage_32026_553fcc254875f,0.4518333333333333,43,95.16783474732571
student_165_passage_42054_553e641a2bfa2,0.3125,32,102.4
student_1031_passage_41158_56df0278ab13a,0.18800000000000003,23,122.34042553191487
student_597_passage_33028_56ddb7e745f92,0.6103333333333333,64,104.86073184052431
student_197_passage_23054_56df3c0298af2,1.3023333333333333,85,65.26746864601996
student_969_passage_41089_56df00c7e249d,0.19566666666666668,31,158.4327086882453
student_415_passage_23026_55428fa58fd6e,0.7125,65,91.22807017543859
student_565_passage_31102_56e1aaae60b5d,0.15783333333333335,19,120.38014783526926
student_267_passage_41083_5547b79d621a0,0.23483333333333334,24,102.20014194464159
student_1000_passage_32033_553fe23a81cba,0.4123333333333334,44,106.7097817299919
student_885_passage_43044_56e8537fa0a07,0.396,22,55.55555555555555
student_45_passage_43009_5549112d72d8c,0.8598333333333332,60,69.78096530335337
student_425_passage_34000_56ddcdfe1364e,1.0268333333333335,58,56.484336958285986
student_397_passage_21096_554290b8b3fa3,0.07883333333333337,2,25.36997885835094
student_545_passage_21015_55429abc4364f,0.18699999999999997,17,90.90909090909092
student_453_passage_23050_55424ea97620c,0.9725,80,82.26221079691517
student_557_passage_33018_56ddc99d4a938,0.7750000000000001,80,103.22580645161288
student_800_passage_33023_553fa989ae992,0.5216666666666667,61,116.9329073482428
student_513_passage_21079_553a76ad5a372,0.3365,14,41.60475482912332
student_820_passage_31023_553fae6e86ee8,0.1486666666666667,19,127.80269058295961
student_513_passage_32046_56e1de3bb2c14,0.431,45,104.40835266821345
student_957_passage_43055_56e9c4a1a9389,0.43766666666666665,60,137.0906321401371
student_131_passage_43010_553e6c3528717,0.623,68,109.14927768860353
student_3_passage_22071_56e069956c28b,1.0908333333333333,41,37.585943468296406
student_171_passage_41055_553e61e2a19f0,0.147,21,142.85714285714286
student_957_passage_42081_56e9c46800c4e,0.3025,29,95.86776859504133
student_880_passage_31053_55523bf061290,0.11633333333333334,21,180.5157593123209
student_777_passage_42082_56e998ee9b199,0.49283333333333335,27,54.78525532634426
student_499_passage_23042_553a74230b0d5,0.5338333333333334,56,104.90165469871994
student_7_passage_23053_56e6e50a78898,1.206,78,64.67661691542288
student_1011_passage_41165_56e85a87510f5,0.13899999999999998,17,122.30215827338131
student_676_passage_32015_553fcb90bf9db,0.4593333333333333,45,97.96806966618287
student_393_passage_31093_56ddd1d39117a,0.2021666666666667,27,133.55317394888704
student_746_passage_31019_5547a9e1d881c,0.10933333333333332,16,146.34146341463415
student_975_passage_41082_56e9c1f56bfd5,0.12200000000000003,26,213.1147540983606
student_796_passage_32012_553faba1846cd,0.6441666666666668,44,68.30530401034927
student_385_passage_22032_554286ff548a6,0.32466666666666666,46,141.68377823408625
student_287_passage_43009_5547b68c1e01d,0.5353333333333333,43,80.32378580323785
student_171_passage_41144_553e6232df84d,0.2465,23,93.30628803245436
student_674_passage_31044_553fccc5d0327,0.19616666666666666,30,152.93118096856415
student_794_passage_32023_553fb33fa02bb,0.411,45,109.48905109489051
student_299_passage_22072_56df0ff02e7b6,1.022,35,34.24657534246575
student_293_passage_23053_56e6ee605e8d2,0.6164999999999999,11,17.842660178426602
student_501_passage_23050_553a81ce3f0f5,0.0435,3,68.96551724137932
student_565_passage_32038_56e1ab033452f,0.5203333333333334,43,82.63933376040998
student_101_passage_41142_553e6a0561736,0.247,18,72.87449392712551
student_507_passage_21075_553a831977ea4,0.2891666666666667,16,55.331412103746395
student_423_passage_22044_55428bce61e29,0.5559999999999999,14,25.179856115107917
student_283_passage_43011_5547e0ea99945,0.5931666666666667,77,129.8117448721551
student_57_passage_42005_554931e01f9b8,0.19933333333333333,48,240.80267558528428
student_874_passage_31033_55524274d2f2d,0.17500000000000002,20,114.28571428571428
student_13_passage_21045_56e70443df2c1,0.0029999999999999953,1,333.3333333333339
student_619_passage_21011_55426b8c47982,0.14333333333333337,20,139.5348837209302
student_812_passage_32015_553faada87f05,0.38900000000000007,27,69.40874035989717
student_83_passage_41151_55491076edb0b,0.09016666666666667,18,199.630314232902
student_87_passage_41029_55490df0f17de,0.12416666666666666,18,144.96644295302013
student_169_passage_41147_553e5dce0eeaf,0.48883333333333334,17,34.776679168087284
student_413_passage_23002_554285fb3d93b,1.537,64,41.63955757970072
student_123_passage_23052_56e6e5d34627d,0.05650000000000001,5,88.49557522123892
student_89_passage_41055_554914a72f831,0.18033333333333335,24,133.08687615526802
student_914_passage_32022_555242df020ca,0.3911666666666667,37,94.58883681295269
student_831_passage_41178_56e8397872527,0.14216666666666666,25,175.84994138335287
student_143_passage_41134_553e69caafd0c,0.14250000000000002,16,112.28070175438596
student_1000_passage_31052_553fe333dd67c,0.13899999999999998,21,151.0791366906475
student_475_passage_31086_56e1e7e62c96d,0.17350000000000002,19,109.5100864553314
student_992_passage_31060_553fe6145372c,0.31650000000000006,28,88.46761453396523
student_433_passage_21068_553a903484f71,0.42216666666666663,17,40.26845637583893
student_810_passage_31067_5541007861847,0.20149999999999998,17,84.36724565756825
student_387_passage_22013_55428c85c9bf7,0.3621666666666667,45,124.25218591808559
student_986_passage_33024_553fe2b48e45b,0.8546666666666667,86,100.62402496099844
student_639_passage_21043_554272971afef,0.4643333333333333,7,15.075376884422111
student_817_passage_41106_56e9c6b585895,0.17883333333333334,24,134.2031686859273
student_765_passage_41121_56e9c3724b23a,0.115,17,147.82608695652172
student_808_passage_31025_5540fd543a362,0.16833333333333336,28,166.3366336633663
student_617_passage_21092_553a70cb8fae2,0.3525,12,34.04255319148936
student_443_passage_23015_553a919f6a409,1.8780000000000001,72,38.33865814696485
student_495_passage_31116_56e1c6b5a0955,0.22933333333333333,21,91.56976744186046
student_237_passage_21159_56e6ed01c0a59,0.05716666666666668,7,122.4489795918367
student_515_passage_32046_56ddf3d6f1c69,0.538,28,52.04460966542751
student_730_passage_31019_5547a1b471682,0.1385,21,151.6245487364621
student_345_passage_31087_56e1cd8a16991,0.1366666666666667,21,153.65853658536582
student_843_passage_44000_56df009f086c1,2.2635,217,95.86922907002429
student_563_passage_21021_55429a58bc4bd,0.25683333333333336,26,101.23296560674885
student_788_passage_31058_553fb7acd1f54,0.29,30,103.44827586206897
student_295_passage_41042_5547b4b89f1e0,0.179,22,122.9050279329609
student_219_passage_43009_5547bea08c47a,0.508,28,55.118110236220474
student_61_passage_23043_56e84772624c5,0.4653333333333334,17,36.53295128939828
student_905_passage_43059_56e9c1363006f,0.4985,67,134.40320962888666
student_722_passage_32035_5547b0a6674ce,0.3363333333333333,3,8.919722497522299
student_81_passage_41028_554914dfc27c2,0.15300000000000002,23,150.3267973856209
student_43_passage_41095_554910787b778,0.13433333333333333,21,156.3275434243176
student_69_passage_22071_56e05aaf4012a,0.5256666666666667,15,28.535193405199742
student_353_passage_32068_56ddc8c51c2fb,0.3235,39,120.55641421947449
student_205_passage_44000_5547bf77d65a8,1.1843333333333335,108,91.19054320292709
student_103_passage_42020_553e6629c4c36,0.30050000000000004,49,163.06156405990015
student_789_passage_41168_56e9bd03f187b,0.045000000000000005,6,133.33333333333331
student_257_passage_21006_56e6e2703709f,0.5988333333333333,15,25.04870581686613
student_289_passage_22059_56df3bf570401,0.517,10,19.342359767891683
student_43_passage_41080_5549109e8efb8,0.1655,20,120.84592145015105
student_147_passage_43009_553e595662b0d,0.732,85,116.12021857923497
student_227_passage_43001_5548ffa893af9,1.1718333333333333,84,71.68254871284313
student_359_passage_41120_553e75c20aeff,0.35366666666666663,8,22.620169651272388
student_890_passage_31057_55523bc70f169,0.2235,27,120.80536912751677
student_67_passage_44000_5549151c14a5d,1.0085,96,95.19087754090233
student_565_passage_32051_56e1aade2bdc9,0.37533333333333335,41,109.23623445825932
student_81_passage_41142_554914700214c,0.24700000000000003,15,60.72874493927125
student_163_passage_22089_56df0d880a4b3,0.2826666666666667,36,127.35849056603773
student_692_passage_31041_553fbee984d68,0.17233333333333337,20,116.05415860735008
student_275_passage_41083_5547b77ac9279,0.2465,27,109.53346855983773
student_749_passage_44000_56e9a28a5d07f,1.3433333333333333,163,121.33995037220845
student_177_passage_24000_56df39a20427e,0.2073333333333333,2,9.64630225080386
student_357_passage_41101_553e75f09f8b8,0.15883333333333333,21,132.21406086044072
student_93_passage_41028_5549314a8b362,0.165,20,121.2121212121212
student_93_passage_21109_56e6f07397c9f,0.0,0,0.0
student_489_passage_31152_56ddb651f0f38,0.336,28,83.33333333333333
student_417_passage_22008_554288638c073,0.5128333333333334,18,35.09912252193695
student_809_passage_43058_56df029383387,0.4955,79,159.43491422805246
student_503_passage_21075_553a7c6e4f74c,0.19233333333333336,18,93.58752166377815
student_127_passage_42055_553e66f988ca7,0.28833333333333333,51,176.878612716763
student_395_passage_21088_554291b97e5ae,0.24299999999999997,17,69.95884773662553
student_529_passage_22030_5542973a3a86d,0.6153333333333334,40,65.00541711809316
student_823_passage_41139_56e994c4263cb,0.096,8,83.33333333333333
student_67_passage_21150_56e847d145937,0.3408333333333333,13,38.141809290953546
student_493_passage_21068_553a7e83e095f,0.2803333333333333,22,78.47800237812129
student_627_passage_21043_55426f12b8bdc,0.44149999999999995,16,36.2400906002265
student_597_passage_34000_56ddb6c24cc6a,0.998,81,81.1623246492986
student_768_passage_31023_553fb78ebcc76,0.13899999999999998,15,107.91366906474822
student_807_passage_41186_56e836f422cb1,0.07016666666666668,8,114.01425178147265
student_768_passage_31039_553fb6ef2fa94,0.227,22,96.91629955947137
student_175_passage_21122_56df19ba7e34d,0.18866666666666668,22,116.6077738515901
student_778_passage_33020_553faf468265d,0.6788333333333334,73,107.5374416891726
student_880_passage_31041_55523bae40d22,0.10183333333333336,16,157.1194762684124
student_127_passage_23043_56df440e2751b,0.1375,17,123.63636363636363
student_950_passage_31036_555233b202e4c,0.27233333333333337,21,77.11138310893512
student_657_passage_32038_56e1a7a990c5d,0.2933333333333333,39,132.95454545454547
student_826_passage_31057_5548f3b476a96,0.2645,26,98.29867674858222
student_559_passage_23025_55429e1313af2,0.40449999999999997,8,19.77750309023486
student_235_passage_41094_5547c1ef72b3a,0.17633333333333334,17,96.40831758034027
student_519_passage_21037_553a82c5af2fa,0.375,20,53.333333333333336
student_431_passage_23025_553a948d9cd51,0.4166666666666667,54,129.6
student_203_passage_42027_5547bd6d78e4f,0.298,43,144.29530201342283
student_455_passage_31107_56e1e7b937f79,0.099,24,242.4242424242424
student_471_passage_22036_553a8f8d9134c,0.7445,26,34.922766957689724
student_289_passage_22071_56df3b78b6302,0.5988333333333333,7,11.68939604787086
student_936_passage_33014_5552335501485,1.3918333333333333,67,48.13794755119147
student_1035_passage_41151_55490da3857c3,0.201,18,89.55223880597015
student_43_passage_42047_5549114999ec7,0.3398333333333333,42,123.58999509563512
student_283_passage_22058_56e6f93f3b347,0.3295,43,130.50075872534143
student_1016_passage_33004_553fe1eb33dd6,0.45849999999999996,23,50.163576881134134
student_884_passage_31057_555241f241cd1,0.23616666666666666,23,97.38884968242766
student_233_passage_21045_56e6e993cb2f8,0.821,25,30.450669914738125
student_934_passage_31005_55522f38210d6,0.15933333333333335,21,131.7991631799163
student_760_passage_32017_5547a6b5c302a,0.4073333333333334,38,93.28968903436987
student_838_passage_31049_5548f3b75bd19,0.36483333333333334,28,76.74737322978528
student_233_passage_23019_56e6ec4c32f26,1.8853333333333333,68,36.067892503536065
student_73_passage_41081_5549151d66374,0.18000000000000002,22,122.22222222222221
student_447_passage_22040_553a9699b0b13,0.32033333333333336,40,124.86992715920914
student_147_passage_41080_553e5a68ca2d0,0.223,22,98.65470852017937
student_467_passage_33033_56ddc45dd304b,0.11283333333333338,9,79.76366322008859
student_722_passage_34000_5547ab987a6e8,0.01033333333333335,1,96.77419354838693
student_27_passage_21109_56df155d101d8,0.12999999999999998,23,176.92307692307696
student_117_passage_41151_553e6efb52bb8,0.14033333333333334,16,114.01425178147268
student_1004_passage_31053_553fed1129d46,0.5185,23,44.35872709739634
student_607_passage_31098_56e1c6fa01bd5,0.04733333333333333,5,105.63380281690141
student_643_passage_22006_5542676e5d6be,0.7473333333333334,42,56.19982158786797
student_773_passage_41177_56e85516819c7,0.18000000000000002,18,99.99999999999999
student_271_passage_22072_56e84679cd06b,0.43983333333333335,4,9.094353921940128
student_833_passage_42090_56e850ed07f4c,0.20183333333333336,17,84.22791081750619
student_45_passage_24000_56e05baced8c2,0.5553333333333333,3,5.402160864345738
student_127_passage_22060_56df4548145b5,0.3441666666666666,42,122.03389830508476
student_968_passage_33020_553fe7c514fc2,1.1698333333333333,83,70.9502778173529
student_129_passage_24000_56e6f299edb21,0.9833333333333335,96,97.62711864406778
student_401_passage_22008_55428cc935f37,0.4123333333333334,14,33.95311236863379
student_499_passage_21010_553a755bc0de8,0.21083333333333334,24,113.83399209486166
student_39_passage_42054_5549353a1ad33,0.30233333333333334,43,142.2271223814774
student_840_passage_31052_5548f3b6d84e0,0.1285,11,85.60311284046692
student_155_passage_22083_56e6e82af27af,0.509,21,41.2573673870334
student_573_passage_31124_56e1c67159aaa,0.11083333333333334,19,171.42857142857142
student_870_passage_31063_55523c4ee218b,0.7033333333333334,23,32.70142180094786
student_941_passage_41082_56e9c1c1b8bae,0.07533333333333332,16,212.38938053097348
student_729_passage_41169_56e83e2bd2661,0.191,23,120.41884816753927
student_515_passage_21018_553a7a3ce6b14,0.5628333333333334,12,21.32069884512881
student_755_passage_41082_56e9a7d8f41ef,0.1605,26,161.99376947040497
